- 0.5374149659863946, 0.004640424829931975, 69.28319295409585
- 0.5306122448979592, 0.0046342115646258505, 72.05239050242366
- 0.5578231292517006, 0.004645856462585036, 69.13133875366782
- 0.54421768707483, 0.004650071768707485, 68.82232494094745
- 0.54421768707483, 0.004648362244897959, 68.91627856825485
- 0.5374149659863946, 0.0048526693877551, 71.3749238341844
- 0.54421768707483, 0.004628095578231292, 67.9680774049694
- 0.5918367346938775, 0.005513717346938776, 71.27574272707206
- 0.564625850340136, 0.005517550340136055, 68.70960543431393
- 0.5850340136054422, 0.005510765646258505, 72.85783886422917
- 0.5578231292517006, 0.005501605442176872, 72.84345074413585
